,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,26,steiner,circuits/phasepoly/16qubits/1gadgets/Original1.qasm,1,28,34,1,29,1,0 days 00:00:00.166709000,,arianne,,count,0.15,rigetti_16q_aspen
0,27,steiner,circuits/phasepoly/16qubits/1gadgets/Original11.qasm,1,28,30,1,29,1,0 days 00:00:00.061569000,,arianne,,count,0.15,rigetti_16q_aspen
0,28,steiner,circuits/phasepoly/16qubits/1gadgets/Original12.qasm,1,30,30,1,31,1,0 days 00:00:00.057968000,,arianne,,count,0.15,rigetti_16q_aspen
0,29,steiner,circuits/phasepoly/16qubits/1gadgets/Original2.qasm,1,40,40,1,41,1,0 days 00:00:00.061557000,,arianne,,count,0.15,rigetti_16q_aspen
0,30,steiner,circuits/phasepoly/16qubits/1gadgets/Original3.qasm,1,32,34,1,33,1,0 days 00:00:00.057288000,,arianne,,count,0.15,rigetti_16q_aspen
0,31,steiner,circuits/phasepoly/16qubits/1gadgets/Original13.qasm,1,20,32,1,21,1,0 days 00:00:00.065910000,,arianne,,count,0.15,rigetti_16q_aspen
0,32,steiner,circuits/phasepoly/16qubits/1gadgets/Original18.qasm,1,24,24,1,25,1,0 days 00:00:00.056281000,,arianne,,count,0.15,rigetti_16q_aspen
0,33,steiner,circuits/phasepoly/16qubits/1gadgets/Original4.qasm,1,36,36,1,37,1,0 days 00:00:00.058379000,,arianne,,count,0.15,rigetti_16q_aspen
0,34,steiner,circuits/phasepoly/16qubits/1gadgets/Original14.qasm,1,26,38,1,27,1,0 days 00:00:00.072510000,,arianne,,count,0.15,rigetti_16q_aspen
0,35,steiner,circuits/phasepoly/16qubits/1gadgets/Original8.qasm,1,16,26,1,17,1,0 days 00:00:00.058313000,,arianne,,count,0.15,rigetti_16q_aspen
0,36,steiner,circuits/phasepoly/16qubits/1gadgets/Original9.qasm,1,34,34,1,35,1,0 days 00:00:00.063131000,,arianne,,count,0.15,rigetti_16q_aspen
0,37,steiner,circuits/phasepoly/16qubits/1gadgets/Original15.qasm,1,40,40,1,41,1,0 days 00:00:00.059996000,,arianne,,count,0.15,rigetti_16q_aspen
0,38,steiner,circuits/phasepoly/16qubits/1gadgets/Original5.qasm,1,34,34,1,35,1,0 days 00:00:00.077323000,,arianne,,count,0.15,rigetti_16q_aspen
0,39,steiner,circuits/phasepoly/16qubits/1gadgets/Original19.qasm,1,28,28,1,29,1,0 days 00:00:00.066982000,,arianne,,count,0.15,rigetti_16q_aspen
0,40,steiner,circuits/phasepoly/16qubits/10gadgets/Original6.qasm,10,124,302,9,128,10,0 days 00:00:00.116879000,,arianne,,count,0.15,rigetti_16q_aspen
0,41,steiner,circuits/phasepoly/16qubits/10gadgets/Original16.qasm,10,154,391,6,156,10,0 days 00:00:00.145168000,,arianne,,count,0.15,rigetti_16q_aspen
0,42,steiner,circuits/phasepoly/16qubits/10gadgets/Original17.qasm,10,142,397,7,142,10,0 days 00:00:00.140678000,,arianne,,count,0.15,rigetti_16q_aspen
0,43,steiner,circuits/phasepoly/16qubits/10gadgets/Original7.qasm,10,185,410,9,189,10,0 days 00:00:00.128274000,,arianne,,count,0.15,rigetti_16q_aspen
0,44,steiner,circuits/phasepoly/16qubits/10gadgets/Original10.qasm,10,130,337,8,131,10,0 days 00:00:00.113977000,,arianne,,count,0.15,rigetti_16q_aspen
0,45,steiner,circuits/phasepoly/16qubits/10gadgets/Original0.qasm,10,136,331,9,140,10,0 days 00:00:00.106995000,,arianne,,count,0.15,rigetti_16q_aspen
0,46,steiner,circuits/phasepoly/16qubits/10gadgets/Original1.qasm,10,152,374,9,157,10,0 days 00:00:00.121178000,,arianne,,count,0.15,rigetti_16q_aspen
0,47,steiner,circuits/phasepoly/16qubits/10gadgets/Original11.qasm,10,160,397,10,162,10,0 days 00:00:00.159353000,,arianne,,count,0.15,rigetti_16q_aspen
0,48,steiner,circuits/phasepoly/16qubits/10gadgets/Original12.qasm,10,163,395,8,169,10,0 days 00:00:00.141681000,,arianne,,count,0.15,rigetti_16q_aspen
0,49,steiner,circuits/phasepoly/16qubits/10gadgets/Original2.qasm,10,141,381,10,144,10,0 days 00:00:00.134741000,,arianne,,count,0.15,rigetti_16q_aspen
0,50,steiner,circuits/phasepoly/16qubits/10gadgets/Original3.qasm,10,141,325,9,143,10,0 days 00:00:00.150230000,,arianne,,count,0.15,rigetti_16q_aspen
0,51,steiner,circuits/phasepoly/16qubits/10gadgets/Original13.qasm,10,130,292,7,131,10,0 days 00:00:00.127529000,,arianne,,count,0.15,rigetti_16q_aspen
0,52,steiner,circuits/phasepoly/16qubits/10gadgets/Original18.qasm,10,115,334,6,115,10,0 days 00:00:00.106027000,,arianne,,count,0.15,rigetti_16q_aspen
0,53,steiner,circuits/phasepoly/16qubits/10gadgets/Original4.qasm,10,121,363,5,121,10,0 days 00:00:00.156717000,,arianne,,count,0.15,rigetti_16q_aspen
0,54,steiner,circuits/phasepoly/16qubits/10gadgets/Original14.qasm,10,121,278,10,128,10,0 days 00:00:00.141235000,,arianne,,count,0.15,rigetti_16q_aspen
0,55,steiner,circuits/phasepoly/16qubits/10gadgets/Original8.qasm,10,134,352,8,135,10,0 days 00:00:00.117635000,,arianne,,count,0.15,rigetti_16q_aspen
0,56,steiner,circuits/phasepoly/16qubits/10gadgets/Original9.qasm,10,163,363,10,164,10,0 days 00:00:00.129032000,,arianne,,count,0.15,rigetti_16q_aspen
0,57,steiner,circuits/phasepoly/16qubits/10gadgets/Original15.qasm,10,131,294,8,132,10,0 days 00:00:00.122428000,,arianne,,count,0.15,rigetti_16q_aspen
0,58,steiner,circuits/phasepoly/16qubits/10gadgets/Original5.qasm,10,168,405,7,170,10,0 days 00:00:00.127103000,,arianne,,count,0.15,rigetti_16q_aspen
0,59,steiner,circuits/phasepoly/16qubits/10gadgets/Original19.qasm,10,168,395,9,171,10,0 days 00:00:00.272610000,,arianne,,count,0.15,rigetti_16q_aspen
0,60,steiner,circuits/phasepoly/16qubits/5gadgets/Original6.qasm,5,120,260,4,120,5,0 days 00:00:00.129416000,,arianne,,count,0.15,rigetti_16q_aspen
0,61,steiner,circuits/phasepoly/16qubits/5gadgets/Original16.qasm,5,77,185,5,78,5,0 days 00:00:00.093791000,,arianne,,count,0.15,rigetti_16q_aspen
0,62,steiner,circuits/phasepoly/16qubits/5gadgets/Original17.qasm,5,101,200,4,102,5,0 days 00:00:00.091852000,,arianne,,count,0.15,rigetti_16q_aspen
0,63,steiner,circuits/phasepoly/16qubits/5gadgets/Original7.qasm,5,116,232,5,116,5,0 days 00:00:00.125013000,,arianne,,count,0.15,rigetti_16q_aspen
0,64,steiner,circuits/phasepoly/16qubits/5gadgets/Original10.qasm,5,90,201,4,92,5,0 days 00:00:00.097402000,,arianne,,count,0.15,rigetti_16q_aspen
0,65,steiner,circuits/phasepoly/16qubits/5gadgets/Original0.qasm,5,134,257,4,135,5,0 days 00:00:00.131151000,,arianne,,count,0.15,rigetti_16q_aspen
0,66,steiner,circuits/phasepoly/16qubits/5gadgets/Original1.qasm,5,83,206,5,83,5,0 days 00:00:00.162415000,,arianne,,count,0.15,rigetti_16q_aspen
0,67,steiner,circuits/phasepoly/16qubits/5gadgets/Original11.qasm,5,110,225,3,110,5,0 days 00:00:00.131846000,,arianne,,count,0.15,rigetti_16q_aspen
0,68,steiner,circuits/phasepoly/16qubits/5gadgets/Original12.qasm,5,93,220,3,93,5,0 days 00:00:00.107829000,,arianne,,count,0.15,rigetti_16q_aspen
0,69,steiner,circuits/phasepoly/16qubits/5gadgets/Original2.qasm,5,115,247,5,116,5,0 days 00:00:00.127851000,,arianne,,count,0.15,rigetti_16q_aspen
0,70,steiner,circuits/phasepoly/16qubits/5gadgets/Original3.qasm,5,139,273,4,141,5,0 days 00:00:00.115455000,,arianne,,count,0.15,rigetti_16q_aspen
0,71,steiner,circuits/phasepoly/16qubits/5gadgets/Original13.qasm,5,104,236,5,106,5,0 days 00:00:00.112964000,,arianne,,count,0.15,rigetti_16q_aspen
0,72,steiner,circuits/phasepoly/16qubits/5gadgets/Original18.qasm,5,118,235,5,120,5,0 days 00:00:00.109413000,,arianne,,count,0.15,rigetti_16q_aspen
0,73,steiner,circuits/phasepoly/16qubits/5gadgets/Original4.qasm,5,98,225,3,99,5,0 days 00:00:00.089050000,,arianne,,count,0.15,rigetti_16q_aspen
0,74,steiner,circuits/phasepoly/16qubits/5gadgets/Original14.qasm,5,131,226,5,134,5,0 days 00:00:00.119179000,,arianne,,count,0.15,rigetti_16q_aspen
0,75,steiner,circuits/phasepoly/16qubits/5gadgets/Original8.qasm,5,109,216,4,110,5,0 days 00:00:00.090556000,,arianne,,count,0.15,rigetti_16q_aspen
0,76,steiner,circuits/phasepoly/16qubits/5gadgets/Original9.qasm,5,91,196,4,91,5,0 days 00:00:00.095432000,,arianne,,count,0.15,rigetti_16q_aspen
0,77,steiner,circuits/phasepoly/16qubits/5gadgets/Original15.qasm,5,123,265,5,126,5,0 days 00:00:00.101539000,,arianne,,count,0.15,rigetti_16q_aspen
0,78,steiner,circuits/phasepoly/16qubits/5gadgets/Original5.qasm,5,107,201,5,107,5,0 days 00:00:00.089873000,,arianne,,count,0.15,rigetti_16q_aspen
0,79,steiner,circuits/phasepoly/16qubits/5gadgets/Original19.qasm,5,135,280,4,137,5,0 days 00:00:00.113171000,,arianne,,count,0.15,rigetti_16q_aspen
0,80,steiner,circuits/phasepoly/16qubits/1000gadgets/Original6.qasm,1000,4033,11607,861,4277,1000,0 days 00:00:02.491281000,,arianne,,count,0.15,rigetti_16q_aspen
0,81,steiner,circuits/phasepoly/16qubits/1000gadgets/Original16.qasm,1000,3933,11241,854,4188,1000,0 days 00:00:02.044236000,,arianne,,count,0.15,rigetti_16q_aspen
0,82,steiner,circuits/phasepoly/16qubits/1000gadgets/Original17.qasm,1000,3970,11005,740,4095,1000,0 days 00:00:02.234044000,,arianne,,count,0.15,rigetti_16q_aspen
0,83,steiner,circuits/phasepoly/16qubits/1000gadgets/Original7.qasm,1000,4072,11733,942,4364,1000,0 days 00:00:02.343579000,,arianne,,count,0.15,rigetti_16q_aspen
0,84,steiner,circuits/phasepoly/16qubits/1000gadgets/Original10.qasm,1000,3992,11336,952,4219,1000,0 days 00:00:02.151867000,,arianne,,count,0.15,rigetti_16q_aspen
0,85,steiner,circuits/phasepoly/16qubits/1000gadgets/Original0.qasm,1000,3937,11340,940,4154,1000,0 days 00:00:02.260571000,,arianne,,count,0.15,rigetti_16q_aspen
0,86,steiner,circuits/phasepoly/16qubits/1000gadgets/Original1.qasm,1000,4042,10887,794,4249,1000,0 days 00:00:02.342254000,,arianne,,count,0.15,rigetti_16q_aspen
0,87,steiner,circuits/phasepoly/16qubits/1000gadgets/Original11.qasm,1000,3997,10851,918,4328,1000,0 days 00:00:02.069964000,,arianne,,count,0.15,rigetti_16q_aspen
0,88,steiner,circuits/phasepoly/16qubits/1000gadgets/Original12.qasm,1000,4188,11384,899,4425,1000,0 days 00:00:02.135117000,,arianne,,count,0.15,rigetti_16q_aspen
0,89,steiner,circuits/phasepoly/16qubits/1000gadgets/Original2.qasm,1000,3986,11937,936,4291,1000,0 days 00:00:02.317421000,,arianne,,count,0.15,rigetti_16q_aspen
0,90,steiner,circuits/phasepoly/16qubits/1000gadgets/Original3.qasm,1000,3999,11496,950,4240,1000,0 days 00:00:02.441865000,,arianne,,count,0.15,rigetti_16q_aspen
0,91,steiner,circuits/phasepoly/16qubits/1000gadgets/Original13.qasm,1000,4007,10703,914,4324,1000,0 days 00:00:02.106297000,,arianne,,count,0.15,rigetti_16q_aspen
0,92,steiner,circuits/phasepoly/16qubits/1000gadgets/Original18.qasm,1000,4037,11353,888,4287,1000,0 days 00:00:03.594703000,,arianne,,count,0.15,rigetti_16q_aspen
0,93,steiner,circuits/phasepoly/16qubits/1000gadgets/Original4.qasm,1000,4165,10843,857,4467,1000,0 days 00:00:02.421986000,,arianne,,count,0.15,rigetti_16q_aspen
0,94,steiner,circuits/phasepoly/16qubits/1000gadgets/Original14.qasm,1000,3973,11630,887,4250,1000,0 days 00:00:02.217216000,,arianne,,count,0.15,rigetti_16q_aspen
0,95,steiner,circuits/phasepoly/16qubits/1000gadgets/Original8.qasm,1000,3880,10625,957,4209,1000,0 days 00:00:02.051411000,,arianne,,count,0.15,rigetti_16q_aspen
0,96,steiner,circuits/phasepoly/16qubits/1000gadgets/Original9.qasm,1000,4008,11457,805,4206,1000,0 days 00:00:02.144498000,,arianne,,count,0.15,rigetti_16q_aspen
0,97,steiner,circuits/phasepoly/16qubits/1000gadgets/Original15.qasm,1000,3814,11442,715,3947,1000,0 days 00:00:02.167406000,,arianne,,count,0.15,rigetti_16q_aspen
0,98,steiner,circuits/phasepoly/16qubits/1000gadgets/Original5.qasm,1000,4227,11194,836,4455,1000,0 days 00:00:02.064651000,,arianne,,count,0.15,rigetti_16q_aspen
0,99,steiner,circuits/phasepoly/16qubits/1000gadgets/Original19.qasm,1000,4104,10702,865,4424,1000,0 days 00:00:01.859079000,,arianne,,count,0.15,rigetti_16q_aspen
0,100,steiner,circuits/phasepoly/16qubits/50gadgets/Original6.qasm,50,366,924,42,381,50,0 days 00:00:00.135354000,,arianne,,count,0.15,rigetti_16q_aspen
0,101,steiner,circuits/phasepoly/16qubits/50gadgets/Original16.qasm,50,319,960,44,330,50,0 days 00:00:00.150151000,,arianne,,count,0.15,rigetti_16q_aspen
0,102,steiner,circuits/phasepoly/16qubits/50gadgets/Original17.qasm,50,350,960,43,363,50,0 days 00:00:00.168960000,,arianne,,count,0.15,rigetti_16q_aspen
0,103,steiner,circuits/phasepoly/16qubits/50gadgets/Original7.qasm,50,340,923,50,366,50,0 days 00:00:00.129835000,,arianne,,count,0.15,rigetti_16q_aspen
0,104,steiner,circuits/phasepoly/16qubits/50gadgets/Original10.qasm,50,322,907,43,337,50,0 days 00:00:00.144768000,,arianne,,count,0.15,rigetti_16q_aspen
0,105,steiner,circuits/phasepoly/16qubits/50gadgets/Original0.qasm,50,309,1045,33,312,50,0 days 00:00:00.152193000,,arianne,,count,0.15,rigetti_16q_aspen
0,106,steiner,circuits/phasepoly/16qubits/50gadgets/Original1.qasm,50,348,991,44,364,50,0 days 00:00:00.135532000,,arianne,,count,0.15,rigetti_16q_aspen
0,107,steiner,circuits/phasepoly/16qubits/50gadgets/Original11.qasm,50,354,1015,44,374,50,0 days 00:00:00.148684000,,arianne,,count,0.15,rigetti_16q_aspen
0,108,steiner,circuits/phasepoly/16qubits/50gadgets/Original12.qasm,50,333,957,43,345,50,0 days 00:00:00.154764000,,arianne,,count,0.15,rigetti_16q_aspen
0,109,steiner,circuits/phasepoly/16qubits/50gadgets/Original2.qasm,50,314,986,46,325,50,0 days 00:00:00.162742000,,arianne,,count,0.15,rigetti_16q_aspen
0,110,steiner,circuits/phasepoly/16qubits/50gadgets/Original3.qasm,50,327,926,48,347,50,0 days 00:00:00.166025000,,arianne,,count,0.15,rigetti_16q_aspen
0,111,steiner,circuits/phasepoly/16qubits/50gadgets/Original13.qasm,50,322,1015,40,328,50,0 days 00:00:00.166321000,,arianne,,count,0.15,rigetti_16q_aspen
0,112,steiner,circuits/phasepoly/16qubits/50gadgets/Original18.qasm,50,288,966,50,297,50,0 days 00:00:00.141307000,,arianne,,count,0.15,rigetti_16q_aspen
0,113,steiner,circuits/phasepoly/16qubits/50gadgets/Original4.qasm,50,345,926,49,361,50,0 days 00:00:00.170722000,,arianne,,count,0.15,rigetti_16q_aspen
0,114,steiner,circuits/phasepoly/16qubits/50gadgets/Original14.qasm,50,326,1024,35,330,50,0 days 00:00:00.151001000,,arianne,,count,0.15,rigetti_16q_aspen
0,115,steiner,circuits/phasepoly/16qubits/50gadgets/Original8.qasm,50,359,997,43,373,50,0 days 00:00:00.154497000,,arianne,,count,0.15,rigetti_16q_aspen
0,116,steiner,circuits/phasepoly/16qubits/50gadgets/Original9.qasm,50,313,915,46,323,50,0 days 00:00:00.157007000,,arianne,,count,0.15,rigetti_16q_aspen
0,117,steiner,circuits/phasepoly/16qubits/50gadgets/Original15.qasm,50,352,920,45,363,50,0 days 00:00:00.144297000,,arianne,,count,0.15,rigetti_16q_aspen
0,118,steiner,circuits/phasepoly/16qubits/50gadgets/Original5.qasm,50,338,950,42,352,50,0 days 00:00:00.154574000,,arianne,,count,0.15,rigetti_16q_aspen
0,119,steiner,circuits/phasepoly/16qubits/50gadgets/Original19.qasm,50,313,914,48,323,50,0 days 00:00:00.143704000,,arianne,,count,0.15,rigetti_16q_aspen
0,120,steiner,circuits/phasepoly/16qubits/500gadgets/Original6.qasm,500,2025,6303,406,2098,500,0 days 00:00:00.711576000,,arianne,,count,0.15,rigetti_16q_aspen
0,121,steiner,circuits/phasepoly/16qubits/500gadgets/Original16.qasm,500,1951,6475,450,2056,500,0 days 00:00:00.852129000,,arianne,,count,0.15,rigetti_16q_aspen
0,122,steiner,circuits/phasepoly/16qubits/500gadgets/Original17.qasm,500,2057,6342,381,2140,500,0 days 00:00:00.811777000,,arianne,,count,0.15,rigetti_16q_aspen
0,123,steiner,circuits/phasepoly/16qubits/500gadgets/Original7.qasm,500,2158,5798,449,2296,500,0 days 00:00:00.776200000,,arianne,,count,0.15,rigetti_16q_aspen
0,124,steiner,circuits/phasepoly/16qubits/500gadgets/Original10.qasm,500,2159,6109,441,2300,500,0 days 00:00:00.792599000,,arianne,,count,0.15,rigetti_16q_aspen
0,125,steiner,circuits/phasepoly/16qubits/500gadgets/Original0.qasm,500,2094,6300,356,2174,500,0 days 00:00:00.766530000,,arianne,,count,0.15,rigetti_16q_aspen
0,126,steiner,circuits/phasepoly/16qubits/500gadgets/Original1.qasm,500,2024,6005,469,2209,500,0 days 00:00:00.735360000,,arianne,,count,0.15,rigetti_16q_aspen
0,127,steiner,circuits/phasepoly/16qubits/500gadgets/Original11.qasm,500,2288,6047,433,2465,500,0 days 00:00:00.863171000,,arianne,,count,0.15,rigetti_16q_aspen
0,128,steiner,circuits/phasepoly/16qubits/500gadgets/Original12.qasm,500,2101,5777,444,2276,500,0 days 00:00:00.973518000,,arianne,,count,0.15,rigetti_16q_aspen
0,129,steiner,circuits/phasepoly/16qubits/500gadgets/Original2.qasm,500,2073,6163,373,2144,500,0 days 00:00:00.839152000,,arianne,,count,0.15,rigetti_16q_aspen
0,130,steiner,circuits/phasepoly/16qubits/500gadgets/Original3.qasm,500,2143,5996,448,2284,500,0 days 00:00:00.717348000,,arianne,,count,0.15,rigetti_16q_aspen
0,131,steiner,circuits/phasepoly/16qubits/500gadgets/Original13.qasm,500,2024,6356,491,2237,500,0 days 00:00:00.858108000,,arianne,,count,0.15,rigetti_16q_aspen
0,132,steiner,circuits/phasepoly/16qubits/500gadgets/Original18.qasm,500,2045,6392,423,2122,500,0 days 00:00:00.844774000,,arianne,,count,0.15,rigetti_16q_aspen
0,133,steiner,circuits/phasepoly/16qubits/500gadgets/Original4.qasm,500,2123,6084,438,2255,500,0 days 00:00:00.811698000,,arianne,,count,0.15,rigetti_16q_aspen
0,134,steiner,circuits/phasepoly/16qubits/500gadgets/Original14.qasm,500,2203,6073,435,2366,500,0 days 00:00:00.862421000,,arianne,,count,0.15,rigetti_16q_aspen
0,135,steiner,circuits/phasepoly/16qubits/500gadgets/Original8.qasm,500,2152,5792,417,2282,500,0 days 00:00:00.758294000,,arianne,,count,0.15,rigetti_16q_aspen
0,136,steiner,circuits/phasepoly/16qubits/500gadgets/Original9.qasm,500,2150,5893,437,2257,500,0 days 00:00:00.839534000,,arianne,,count,0.15,rigetti_16q_aspen
0,137,steiner,circuits/phasepoly/16qubits/500gadgets/Original15.qasm,500,1926,6379,441,1980,500,0 days 00:00:00.774595000,,arianne,,count,0.15,rigetti_16q_aspen
0,138,steiner,circuits/phasepoly/16qubits/500gadgets/Original5.qasm,500,2058,5594,413,2146,500,0 days 00:00:00.714182000,,arianne,,count,0.15,rigetti_16q_aspen
0,139,steiner,circuits/phasepoly/16qubits/500gadgets/Original19.qasm,500,1891,5748,482,2034,500,0 days 00:00:00.734077000,,arianne,,count,0.15,rigetti_16q_aspen
0,0,tket,circuits/phasepoly/16qubits/100gadgets/Original6.qasm,,3478,4343,100,3577,100,0 days 00:00:00.489466000,,arianne,,count,0.15,rigetti_16q_aspen
0,1,tket,circuits/phasepoly/16qubits/100gadgets/Original16.qasm,,3288,4073,100,3388,100,0 days 00:00:00.520811000,,arianne,,count,0.15,rigetti_16q_aspen
0,2,tket,circuits/phasepoly/16qubits/100gadgets/Original17.qasm,,2990,3847,100,3089,100,0 days 00:00:00.541876000,,arianne,,count,0.15,rigetti_16q_aspen
0,3,tket,circuits/phasepoly/16qubits/100gadgets/Original7.qasm,,3306,4212,100,3404,100,0 days 00:00:00.470267000,,arianne,,count,0.15,rigetti_16q_aspen
0,4,tket,circuits/phasepoly/16qubits/100gadgets/Original10.qasm,,2812,3747,100,2910,100,0 days 00:00:00.439318000,,arianne,,count,0.15,rigetti_16q_aspen
0,5,tket,circuits/phasepoly/16qubits/100gadgets/Original0.qasm,,3071,3888,100,3171,100,0 days 00:00:00.421626000,,arianne,,count,0.15,rigetti_16q_aspen
0,6,tket,circuits/phasepoly/16qubits/100gadgets/Original1.qasm,,2850,3555,100,2949,100,0 days 00:00:00.469508000,,arianne,,count,0.15,rigetti_16q_aspen
0,7,tket,circuits/phasepoly/16qubits/100gadgets/Original11.qasm,,3049,3788,100,3149,100,0 days 00:00:00.556086000,,arianne,,count,0.15,rigetti_16q_aspen
0,8,tket,circuits/phasepoly/16qubits/100gadgets/Original12.qasm,,2998,3839,100,3096,100,0 days 00:00:00.631094000,,arianne,,count,0.15,rigetti_16q_aspen
0,9,tket,circuits/phasepoly/16qubits/100gadgets/Original2.qasm,,3021,3901,100,3121,100,0 days 00:00:00.420701000,,arianne,,count,0.15,rigetti_16q_aspen
0,10,tket,circuits/phasepoly/16qubits/100gadgets/Original3.qasm,,3335,4234,100,3434,100,0 days 00:00:00.472984000,,arianne,,count,0.15,rigetti_16q_aspen
0,11,tket,circuits/phasepoly/16qubits/100gadgets/Original13.qasm,,3120,3963,100,3218,100,0 days 00:00:00.488865000,,arianne,,count,0.15,rigetti_16q_aspen
0,12,tket,circuits/phasepoly/16qubits/100gadgets/Original18.qasm,,3174,4083,100,3272,100,0 days 00:00:00.465852000,,arianne,,count,0.15,rigetti_16q_aspen
0,13,tket,circuits/phasepoly/16qubits/100gadgets/Original4.qasm,,3136,3924,100,3236,100,0 days 00:00:00.430631000,,arianne,,count,0.15,rigetti_16q_aspen
0,14,tket,circuits/phasepoly/16qubits/100gadgets/Original14.qasm,,2921,3815,100,3020,100,0 days 00:00:00.438317000,,arianne,,count,0.15,rigetti_16q_aspen
0,15,tket,circuits/phasepoly/16qubits/100gadgets/Original8.qasm,,2948,3731,100,3047,100,0 days 00:00:00.463022000,,arianne,,count,0.15,rigetti_16q_aspen
