,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,Original # Gadgets,Original CX depth,Original # CX,Original Rz depth,Original depth,Original # Rz,#phase_layers,#cnots_per_layer,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,8,steiner,GENERATED,1,30,74,1,31,1,0 days 00:00:02.074881000,1,38,38,1,39,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,9,steiner,GENERATED,1,21,53,1,22,1,0 days 00:00:01.899655000,1,42,42,1,43,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,10,steiner,GENERATED,1,31,66,1,32,1,0 days 00:00:02.282834000,1,36,36,1,37,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,11,steiner,GENERATED,1,24,50,1,25,1,0 days 00:00:02.042986000,1,30,30,1,31,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,12,steiner,GENERATED,1,26,54,1,27,1,0 days 00:00:02.780806000,1,40,40,1,41,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,13,steiner,GENERATED,1,31,76,1,32,1,0 days 00:00:02.306440000,1,28,28,1,29,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,14,steiner,GENERATED,1,26,64,1,27,1,0 days 00:00:02.529549000,1,34,34,1,35,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,15,steiner,GENERATED,1,45,95,1,46,1,0 days 00:00:02.665942000,1,38,38,1,39,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,16,steiner,GENERATED,1,31,60,1,32,1,0 days 00:00:02.460802000,1,16,16,1,17,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,17,steiner,GENERATED,1,24,62,1,25,1,0 days 00:00:02.578967000,1,38,38,1,39,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,18,steiner,GENERATED,1,26,66,1,27,1,0 days 00:00:02.529797000,1,32,32,1,33,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,19,steiner,GENERATED,1,28,54,1,29,1,0 days 00:00:02.424716000,1,40,40,1,41,1,,,,gray,nash,count,0.09523809523809523,36q-square
0,20,steiner,GENERATED,10,376,1096,9,376,10,0 days 00:00:05.506740000,10,157,255,6,163,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,21,steiner,GENERATED,10,356,1003,9,358,10,0 days 00:00:05.037636000,10,163,231,8,171,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,22,steiner,GENERATED,10,313,813,9,313,10,0 days 00:00:05.631592000,10,201,232,9,210,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,23,steiner,GENERATED,10,338,988,8,343,10,0 days 00:00:05.366744000,10,163,254,6,169,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,24,steiner,GENERATED,10,362,1062,8,362,10,0 days 00:00:05.043393000,10,175,224,8,183,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,25,steiner,GENERATED,10,326,975,9,327,10,0 days 00:00:05.046900000,10,177,206,9,186,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,26,steiner,GENERATED,10,389,1201,8,391,10,0 days 00:00:05.451237000,10,161,206,8,169,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,27,steiner,GENERATED,10,359,915,8,360,10,0 days 00:00:04.987638000,10,148,230,7,155,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,28,steiner,GENERATED,10,292,864,9,295,10,0 days 00:00:05.422849000,10,185,235,8,193,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,29,steiner,GENERATED,10,397,1127,9,400,10,0 days 00:00:05.208345000,10,193,227,8,201,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,30,steiner,GENERATED,10,372,1105,9,376,10,0 days 00:00:05.188706000,10,149,222,7,156,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,31,steiner,GENERATED,10,336,866,9,340,10,0 days 00:00:04.968574000,10,148,188,8,156,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,32,steiner,GENERATED,10,322,891,9,323,10,0 days 00:00:04.958298000,10,174,204,9,183,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,33,steiner,GENERATED,10,354,997,8,355,10,0 days 00:00:05.085767000,10,152,234,7,159,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,34,steiner,GENERATED,10,368,1093,8,369,10,0 days 00:00:04.719954000,10,164,232,8,172,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,35,steiner,GENERATED,10,328,943,8,332,10,0 days 00:00:04.749024000,10,170,222,7,177,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,36,steiner,GENERATED,10,322,880,9,323,10,0 days 00:00:04.881545000,10,166,225,8,174,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,37,steiner,GENERATED,10,377,1096,10,378,10,0 days 00:00:05.086047000,10,172,196,9,181,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,38,steiner,GENERATED,10,262,710,9,264,10,0 days 00:00:04.949252000,10,187,249,8,195,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,39,steiner,GENERATED,10,358,987,9,362,10,0 days 00:00:05.215304000,10,174,222,8,182,10,,,,gray,nash,count,0.09523809523809523,36q-square
0,40,steiner,GENERATED,100,991,4088,96,1006,100,0 days 00:00:27.935284000,100,1615,1682,96,1711,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,41,steiner,GENERATED,100,1046,4007,95,1057,100,0 days 00:00:26.908382000,100,1564,1731,91,1655,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,42,steiner,GENERATED,100,1085,4163,95,1103,100,0 days 00:00:28.017326000,100,1647,1755,95,1742,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,43,steiner,GENERATED,100,1048,4069,95,1069,100,0 days 00:00:28.594620000,100,1607,1699,95,1702,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,44,steiner,GENERATED,100,1053,4195,98,1076,100,0 days 00:00:29.133181000,100,1555,1687,95,1650,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,45,steiner,GENERATED,100,1026,4145,94,1042,100,0 days 00:00:27.502488000,100,1604,1700,95,1699,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,46,steiner,GENERATED,100,1108,4194,99,1125,100,0 days 00:00:26.791055000,100,1566,1673,94,1660,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,47,steiner,GENERATED,100,1045,4131,95,1061,100,0 days 00:00:27.063773000,100,1579,1696,94,1673,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,48,steiner,GENERATED,100,1045,4228,95,1061,100,0 days 00:00:27.463978000,100,1624,1718,96,1720,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,49,steiner,GENERATED,100,1099,4288,96,1109,100,0 days 00:00:31.689787000,100,1639,1698,97,1736,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,50,steiner,GENERATED,100,1045,4168,95,1056,100,0 days 00:00:41.639156000,100,1579,1774,91,1670,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,51,steiner,GENERATED,100,1041,4220,96,1050,100,0 days 00:00:41.685374000,100,1568,1654,96,1664,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,52,steiner,GENERATED,100,1032,4201,93,1046,100,0 days 00:00:39.831578000,100,1613,1745,94,1707,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,53,steiner,GENERATED,100,1087,4303,97,1098,100,0 days 00:00:40.828325000,100,1580,1707,94,1674,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,54,steiner,GENERATED,100,1062,4140,97,1077,100,0 days 00:00:42.069855000,100,1584,1652,96,1680,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,55,steiner,GENERATED,100,1044,4287,97,1056,100,0 days 00:00:40.137713000,100,1546,1694,94,1640,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,56,steiner,GENERATED,100,1055,4197,98,1077,100,0 days 00:00:42.768277000,100,1579,1717,93,1672,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,57,steiner,GENERATED,100,1046,4076,99,1070,100,0 days 00:00:40.894506000,100,1661,1755,95,1756,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,58,steiner,GENERATED,100,1052,4129,95,1061,100,0 days 00:00:42.920950000,100,1639,1746,95,1734,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,59,steiner,GENERATED,100,1065,4052,94,1077,100,0 days 00:00:38.928018000,100,1567,1726,92,1659,100,,,,gray,nash,count,0.09523809523809523,36q-square
0,60,steiner,GENERATED,1000,7765,31650,993,7847,1000,0 days 00:05:44.819121000,1000,14611,14847,988,15599,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,61,steiner,GENERATED,1000,7926,31575,996,8014,1000,0 days 00:03:24.858964000,1000,14568,14718,990,15558,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,62,steiner,GENERATED,1000,7655,31222,992,7783,1000,0 days 00:03:31.273123000,1000,14746,14911,992,15738,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,63,steiner,GENERATED,1000,7495,30950,995,7655,1000,0 days 00:03:31.760044000,1000,14680,14847,990,15670,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,64,steiner,GENERATED,1000,7377,31415,995,7537,1000,0 days 00:03:32.205942000,1000,14494,14690,989,15483,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,65,steiner,GENERATED,1000,7569,31795,996,7684,1000,0 days 00:03:21.527329000,1000,14450,14607,992,15442,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,66,steiner,GENERATED,1000,7075,30544,994,7273,1000,0 days 00:03:17.901575000,1000,14488,14631,992,15480,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,67,steiner,GENERATED,1000,7878,32050,992,7952,1000,0 days 00:03:19.843976000,1000,14704,14829,992,15696,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,68,steiner,GENERATED,1000,7949,31899,995,8039,1000,0 days 00:02:19.275091000,1000,14647,14783,991,15638,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,69,steiner,GENERATED,1000,8047,32573,995,8152,1000,0 days 00:02:06.793248000,1000,14583,14757,992,15575,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,70,steiner,GENERATED,1000,7934,33158,994,7987,1000,0 days 00:02:04.400406000,1000,14645,14818,991,15636,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,71,steiner,GENERATED,1000,7523,31291,993,7691,1000,0 days 00:02:30.666260000,1000,14678,14845,991,15669,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,72,steiner,GENERATED,1000,7287,30574,992,7476,1000,0 days 00:02:37.024702000,1000,14757,14916,990,15747,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,73,steiner,GENERATED,1000,7274,31182,996,7461,1000,0 days 00:02:48.069484000,1000,14572,14717,992,15564,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,74,steiner,GENERATED,1000,7739,31779,994,7859,1000,0 days 00:02:19.859902000,1000,14695,14891,991,15686,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,75,steiner,GENERATED,1000,7314,30749,995,7526,1000,0 days 00:02:20.996116000,1000,14665,14857,989,15654,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,76,steiner,GENERATED,1000,7597,31859,993,7691,1000,0 days 00:02:25.251202000,1000,14745,14886,992,15737,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,77,steiner,GENERATED,1000,7462,31840,993,7595,1000,0 days 00:02:15.319940000,1000,14612,14774,990,15602,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,78,steiner,GENERATED,1000,7731,31821,994,7820,1000,0 days 00:02:11.583501000,1000,14615,14745,991,15606,1000,,,,gray,nash,count,0.09523809523809523,36q-square
0,79,steiner,GENERATED,1000,7688,31028,993,7808,1000,0 days 00:02:20.780066000,1000,14753,14903,992,15745,1000,,,,gray,nash,count,0.09523809523809523,36q-square
