,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,Original # Gadgets,Original CX depth,Original # CX,Original Rz depth,Original depth,Original # Rz,#phase_layers,#cnots_per_layer,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,11,tket,GENERATED,,2303,2424,96,2399,100,0 days 00:00:00.205660000,100,2303,2424,96,2399,100,,,,gray,nash,count,1.0,49q-fully_connected
0,12,tket,GENERATED,,2225,2395,93,2318,100,0 days 00:00:00.201461000,100,2225,2395,93,2318,100,,,,gray,nash,count,1.0,49q-fully_connected
0,13,tket,GENERATED,,2276,2427,94,2370,100,0 days 00:00:00.199451000,100,2276,2427,94,2370,100,,,,gray,nash,count,1.0,49q-fully_connected
0,14,tket,GENERATED,,2261,2378,96,2357,100,0 days 00:00:00.212859000,100,2261,2378,96,2357,100,,,,gray,nash,count,1.0,49q-fully_connected
0,15,tket,GENERATED,,2268,2451,94,2362,100,0 days 00:00:00.234063000,100,2268,2451,94,2362,100,,,,gray,nash,count,1.0,49q-fully_connected
0,16,tket,GENERATED,,2243,2388,95,2338,100,0 days 00:00:00.199625000,100,2243,2388,95,2338,100,,,,gray,nash,count,1.0,49q-fully_connected
0,17,tket,GENERATED,,2283,2477,94,2377,100,0 days 00:00:00.240560000,100,2283,2477,94,2377,100,,,,gray,nash,count,1.0,49q-fully_connected
0,18,tket,GENERATED,,2301,2442,95,2396,100,0 days 00:00:00.223586000,100,2301,2442,95,2396,100,,,,gray,nash,count,1.0,49q-fully_connected
0,19,tket,GENERATED,,2306,2477,94,2400,100,0 days 00:00:00.215464000,100,2306,2477,94,2400,100,,,,gray,nash,count,1.0,49q-fully_connected
0,0,steiner,GENERATED,100,2220,2434,93,2313,100,0 days 00:00:38.173547000,100,2226,2429,93,2319,100,,,,gray,nash,count,1.0,49q-fully_connected
0,1,steiner,GENERATED,100,2212,2510,91,2303,100,0 days 00:00:38.415883000,100,2223,2507,91,2314,100,,,,gray,nash,count,1.0,49q-fully_connected
0,2,steiner,GENERATED,100,2231,2518,91,2322,100,0 days 00:00:38.932905000,100,2241,2506,91,2332,100,,,,gray,nash,count,1.0,49q-fully_connected
0,3,steiner,GENERATED,100,2270,2456,94,2364,100,0 days 00:00:42.831947000,100,2273,2446,94,2367,100,,,,gray,nash,count,1.0,49q-fully_connected
0,4,steiner,GENERATED,100,2277,2411,95,2372,100,0 days 00:00:38.710387000,100,2284,2409,95,2379,100,,,,gray,nash,count,1.0,49q-fully_connected
0,5,steiner,GENERATED,100,2254,2352,97,2351,100,0 days 00:00:44.309971000,100,2254,2348,97,2351,100,,,,gray,nash,count,1.0,49q-fully_connected
0,6,steiner,GENERATED,100,2269,2405,96,2365,100,0 days 00:00:37.451503000,100,2279,2400,96,2375,100,,,,gray,nash,count,1.0,49q-fully_connected
0,7,steiner,GENERATED,100,2261,2381,96,2357,100,0 days 00:00:39.389810000,100,2263,2381,96,2359,100,,,,gray,nash,count,1.0,49q-fully_connected
0,8,steiner,GENERATED,100,2236,2453,92,2328,100,0 days 00:00:39.289053000,100,2257,2454,92,2349,100,,,,gray,nash,count,1.0,49q-fully_connected
0,9,steiner,GENERATED,100,2253,2453,94,2347,100,0 days 00:00:40.596549000,100,2265,2447,94,2359,100,,,,gray,nash,count,1.0,49q-fully_connected
0,10,steiner,GENERATED,100,2272,2412,96,2368,100,0 days 00:00:40.216085000,100,2272,2412,96,2368,100,,,,gray,nash,count,1.0,49q-fully_connected
0,11,steiner,GENERATED,100,2300,2427,96,2396,100,0 days 00:00:37.245905000,100,2303,2424,96,2399,100,,,,gray,nash,count,1.0,49q-fully_connected
0,12,steiner,GENERATED,100,2214,2388,93,2307,100,0 days 00:00:36.733069000,100,2225,2395,93,2318,100,,,,gray,nash,count,1.0,49q-fully_connected
0,13,steiner,GENERATED,100,2256,2426,94,2350,100,0 days 00:00:40.194353000,100,2276,2427,94,2370,100,,,,gray,nash,count,1.0,49q-fully_connected
0,14,steiner,GENERATED,100,2251,2378,96,2347,100,0 days 00:00:40.541706000,100,2261,2378,96,2357,100,,,,gray,nash,count,1.0,49q-fully_connected
0,15,steiner,GENERATED,100,2260,2459,94,2354,100,0 days 00:00:39.055454000,100,2268,2451,94,2362,100,,,,gray,nash,count,1.0,49q-fully_connected
0,16,steiner,GENERATED,100,2253,2395,95,2348,100,0 days 00:00:39.417985000,100,2243,2388,95,2338,100,,,,gray,nash,count,1.0,49q-fully_connected
0,17,steiner,GENERATED,100,2260,2480,94,2354,100,0 days 00:00:43.676351000,100,2283,2477,94,2377,100,,,,gray,nash,count,1.0,49q-fully_connected
0,18,steiner,GENERATED,100,2284,2442,95,2379,100,0 days 00:00:39.215296000,100,2301,2442,95,2396,100,,,,gray,nash,count,1.0,49q-fully_connected
0,19,steiner,GENERATED,100,2300,2477,94,2394,100,0 days 00:00:37.859198000,100,2306,2477,94,2400,100,,,,gray,nash,count,1.0,49q-fully_connected
0,0,steiner,GENERATED,100,1860,4406,52,1867,100,0 days 00:00:34.525462000,100,2993,3230,94,3087,100,,,,arianne,,count,1.0,64q-fully_connected
0,1,steiner,GENERATED,100,1788,4495,48,1789,100,0 days 00:00:34.210991000,100,2991,3127,96,3087,100,,,,arianne,,count,1.0,64q-fully_connected
0,2,steiner,GENERATED,100,1824,4452,53,1827,100,0 days 00:00:34.730093000,100,3035,3187,96,3131,100,,,,arianne,,count,1.0,64q-fully_connected
0,3,steiner,GENERATED,100,1713,4431,48,1713,100,0 days 00:00:36.571886000,100,2994,3211,94,3088,100,,,,arianne,,count,1.0,64q-fully_connected
0,4,steiner,GENERATED,100,1840,4452,52,1843,100,0 days 00:00:37.535317000,100,2978,3259,93,3071,100,,,,arianne,,count,1.0,64q-fully_connected
0,5,steiner,GENERATED,100,1898,4466,53,1900,100,0 days 00:00:40.036222000,100,2915,3149,94,3009,100,,,,arianne,,count,1.0,64q-fully_connected
0,6,steiner,GENERATED,100,1702,4437,51,1705,100,0 days 00:00:38.115399000,100,2999,3217,95,3094,100,,,,arianne,,count,1.0,64q-fully_connected
0,7,steiner,GENERATED,100,1876,4421,49,1880,100,0 days 00:00:38.367358000,100,3071,3338,93,3164,100,,,,arianne,,count,1.0,64q-fully_connected
0,8,steiner,GENERATED,100,1924,4522,53,1926,100,0 days 00:00:36.133903000,100,2933,3223,94,3027,100,,,,arianne,,count,1.0,64q-fully_connected
0,9,steiner,GENERATED,100,1689,4482,50,1694,100,0 days 00:00:34.266909000,100,3009,3178,96,3105,100,,,,arianne,,count,1.0,64q-fully_connected
0,10,steiner,GENERATED,100,1755,4526,50,1757,100,0 days 00:00:36.846826000,100,3011,3219,95,3106,100,,,,arianne,,count,1.0,64q-fully_connected
0,11,steiner,GENERATED,100,1839,4412,49,1843,100,0 days 00:00:37.251905000,100,3032,3251,94,3126,100,,,,arianne,,count,1.0,64q-fully_connected
0,12,steiner,GENERATED,100,1844,4516,52,1848,100,0 days 00:00:32.999842000,100,2957,3119,96,3053,100,,,,arianne,,count,1.0,64q-fully_connected
0,13,steiner,GENERATED,100,1744,4392,52,1746,100,0 days 00:00:34.253735000,100,2893,3233,93,2986,100,,,,arianne,,count,1.0,64q-fully_connected
0,14,steiner,GENERATED,100,1683,4478,48,1688,100,0 days 00:00:37.707012000,100,3005,3165,96,3101,100,,,,arianne,,count,1.0,64q-fully_connected
0,15,steiner,GENERATED,100,1777,4482,52,1780,100,0 days 00:00:35.166743000,100,3001,3249,94,3095,100,,,,arianne,,count,1.0,64q-fully_connected
0,16,steiner,GENERATED,100,1900,4463,45,1905,100,0 days 00:00:36.843954000,100,3055,3234,96,3151,100,,,,arianne,,count,1.0,64q-fully_connected
0,17,steiner,GENERATED,100,1801,4444,53,1803,100,0 days 00:00:38.002229000,100,3027,3278,93,3120,100,,,,arianne,,count,1.0,64q-fully_connected
0,18,steiner,GENERATED,100,1771,4506,55,1771,100,0 days 00:00:32.957323000,100,2974,3268,92,3066,100,,,,arianne,,count,1.0,64q-fully_connected
0,19,steiner,GENERATED,100,1649,4488,53,1652,100,0 days 00:00:34.590198000,100,3081,3202,96,3177,100,,,,arianne,,count,1.0,64q-fully_connected
0,0,tket,GENERATED,,2993,3230,94,3087,100,0 days 00:00:00.319920000,100,2993,3230,94,3087,100,,,,gray,nash,count,1.0,64q-fully_connected
0,1,tket,GENERATED,,2991,3127,96,3087,100,0 days 00:00:00.321857000,100,2991,3127,96,3087,100,,,,gray,nash,count,1.0,64q-fully_connected
0,2,tket,GENERATED,,3035,3187,96,3131,100,0 days 00:00:00.413229000,100,3035,3187,96,3131,100,,,,gray,nash,count,1.0,64q-fully_connected
0,3,tket,GENERATED,,2994,3211,94,3088,100,0 days 00:00:00.321083000,100,2994,3211,94,3088,100,,,,gray,nash,count,1.0,64q-fully_connected
0,4,tket,GENERATED,,2978,3259,93,3071,100,0 days 00:00:00.404867000,100,2978,3259,93,3071,100,,,,gray,nash,count,1.0,64q-fully_connected
0,5,tket,GENERATED,,2915,3149,94,3009,100,0 days 00:00:00.322313000,100,2915,3149,94,3009,100,,,,gray,nash,count,1.0,64q-fully_connected
0,6,tket,GENERATED,,2999,3217,95,3094,100,0 days 00:00:00.329554000,100,2999,3217,95,3094,100,,,,gray,nash,count,1.0,64q-fully_connected
0,7,tket,GENERATED,,3071,3338,93,3164,100,0 days 00:00:00.342719000,100,3071,3338,93,3164,100,,,,gray,nash,count,1.0,64q-fully_connected
0,8,tket,GENERATED,,2933,3223,94,3027,100,0 days 00:00:00.334513000,100,2933,3223,94,3027,100,,,,gray,nash,count,1.0,64q-fully_connected
0,9,tket,GENERATED,,3009,3178,96,3105,100,0 days 00:00:00.397719000,100,3009,3178,96,3105,100,,,,gray,nash,count,1.0,64q-fully_connected
0,10,tket,GENERATED,,3011,3219,95,3106,100,0 days 00:00:00.591319000,100,3011,3219,95,3106,100,,,,gray,nash,count,1.0,64q-fully_connected
0,11,tket,GENERATED,,3032,3251,94,3126,100,0 days 00:00:00.388021000,100,3032,3251,94,3126,100,,,,gray,nash,count,1.0,64q-fully_connected
0,12,tket,GENERATED,,2957,3119,96,3053,100,0 days 00:00:00.315605000,100,2957,3119,96,3053,100,,,,gray,nash,count,1.0,64q-fully_connected
0,13,tket,GENERATED,,2893,3233,93,2986,100,0 days 00:00:00.325388000,100,2893,3233,93,2986,100,,,,gray,nash,count,1.0,64q-fully_connected
0,14,tket,GENERATED,,3005,3165,96,3101,100,0 days 00:00:00.324576000,100,3005,3165,96,3101,100,,,,gray,nash,count,1.0,64q-fully_connected
0,15,tket,GENERATED,,3001,3249,94,3095,100,0 days 00:00:00.325169000,100,3001,3249,94,3095,100,,,,gray,nash,count,1.0,64q-fully_connected
0,16,tket,GENERATED,,3055,3234,96,3151,100,0 days 00:00:00.340961000,100,3055,3234,96,3151,100,,,,gray,nash,count,1.0,64q-fully_connected
0,17,tket,GENERATED,,3027,3278,93,3120,100,0 days 00:00:00.389685000,100,3027,3278,93,3120,100,,,,gray,nash,count,1.0,64q-fully_connected
0,18,tket,GENERATED,,2974,3268,92,3066,100,0 days 00:00:00.337684000,100,2974,3268,92,3066,100,,,,gray,nash,count,1.0,64q-fully_connected
0,19,tket,GENERATED,,3081,3202,96,3177,100,0 days 00:00:00.332496000,100,3081,3202,96,3177,100,,,,gray,nash,count,1.0,64q-fully_connected
0,0,steiner,GENERATED,100,2991,3232,94,3085,100,0 days 00:01:27.741293000,100,2993,3230,94,3087,100,,,,gray,nash,count,1.0,64q-fully_connected
0,1,steiner,GENERATED,100,2967,3125,96,3063,100,0 days 00:01:24.753642000,100,2991,3127,96,3087,100,,,,gray,nash,count,1.0,64q-fully_connected
0,2,steiner,GENERATED,100,3031,3187,96,3127,100,0 days 00:01:23.790192000,100,3035,3187,96,3131,100,,,,gray,nash,count,1.0,64q-fully_connected
0,3,steiner,GENERATED,100,2985,3210,94,3079,100,0 days 00:01:24.212458000,100,2994,3211,94,3088,100,,,,gray,nash,count,1.0,64q-fully_connected
0,4,steiner,GENERATED,100,2965,3261,93,3058,100,0 days 00:01:23.418125000,100,2978,3259,93,3071,100,,,,gray,nash,count,1.0,64q-fully_connected
0,5,steiner,GENERATED,100,2893,3163,94,2987,100,0 days 00:01:23.101269000,100,2915,3149,94,3009,100,,,,gray,nash,count,1.0,64q-fully_connected
0,6,steiner,GENERATED,100,2997,3217,95,3092,100,0 days 00:01:25.181587000,100,2999,3217,95,3094,100,,,,gray,nash,count,1.0,64q-fully_connected
0,7,steiner,GENERATED,100,3071,3354,93,3164,100,0 days 00:01:30.053832000,100,3071,3338,93,3164,100,,,,gray,nash,count,1.0,64q-fully_connected
0,8,steiner,GENERATED,100,2931,3213,94,3025,100,0 days 00:01:33.426824000,100,2933,3223,94,3027,100,,,,gray,nash,count,1.0,64q-fully_connected
0,9,steiner,GENERATED,100,2994,3182,96,3090,100,0 days 00:01:37.432029000,100,3009,3178,96,3105,100,,,,gray,nash,count,1.0,64q-fully_connected
0,10,steiner,GENERATED,100,3007,3222,95,3102,100,0 days 00:01:27.136928000,100,3011,3219,95,3106,100,,,,gray,nash,count,1.0,64q-fully_connected
0,11,steiner,GENERATED,100,3010,3259,94,3104,100,0 days 00:01:28.430538000,100,3032,3251,94,3126,100,,,,gray,nash,count,1.0,64q-fully_connected
0,12,steiner,GENERATED,100,2940,3120,96,3036,100,0 days 00:01:32.541943000,100,2957,3119,96,3053,100,,,,gray,nash,count,1.0,64q-fully_connected
0,13,steiner,GENERATED,100,2888,3235,93,2981,100,0 days 00:01:28.975427000,100,2893,3233,93,2986,100,,,,gray,nash,count,1.0,64q-fully_connected
0,14,steiner,GENERATED,100,3005,3166,96,3101,100,0 days 00:01:33.361760000,100,3005,3165,96,3101,100,,,,gray,nash,count,1.0,64q-fully_connected
0,15,steiner,GENERATED,100,2986,3253,94,3080,100,0 days 00:01:33.664818000,100,3001,3249,94,3095,100,,,,gray,nash,count,1.0,64q-fully_connected
0,16,steiner,GENERATED,100,3044,3238,96,3140,100,0 days 00:01:37.726918000,100,3055,3234,96,3151,100,,,,gray,nash,count,1.0,64q-fully_connected
0,17,steiner,GENERATED,100,2995,3284,93,3088,100,0 days 00:01:38.536447000,100,3027,3278,93,3120,100,,,,gray,nash,count,1.0,64q-fully_connected
0,18,steiner,GENERATED,100,2958,3279,92,3050,100,0 days 00:01:37.290678000,100,2974,3268,92,3066,100,,,,gray,nash,count,1.0,64q-fully_connected
0,19,steiner,GENERATED,100,3076,3202,96,3172,100,0 days 00:01:39.215926000,100,3081,3202,96,3177,100,,,,gray,nash,count,1.0,64q-fully_connected
