,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,139,steiner,circuits/phasepoly/16qubits/500gadgets/Original19.qasm,500,1891,5748,482,2034,500,0 days 00:00:00.734077000,,arianne,,count,0.15,rigetti_16q_aspen
0,0,tket,circuits/phasepoly/16qubits/100gadgets/Original6.qasm,,3478,4343,100,3577,100,0 days 00:00:00.489466000,,arianne,,count,0.15,rigetti_16q_aspen
0,1,tket,circuits/phasepoly/16qubits/100gadgets/Original16.qasm,,3288,4073,100,3388,100,0 days 00:00:00.520811000,,arianne,,count,0.15,rigetti_16q_aspen
0,2,tket,circuits/phasepoly/16qubits/100gadgets/Original17.qasm,,2990,3847,100,3089,100,0 days 00:00:00.541876000,,arianne,,count,0.15,rigetti_16q_aspen
0,3,tket,circuits/phasepoly/16qubits/100gadgets/Original7.qasm,,3306,4212,100,3404,100,0 days 00:00:00.470267000,,arianne,,count,0.15,rigetti_16q_aspen
0,4,tket,circuits/phasepoly/16qubits/100gadgets/Original10.qasm,,2812,3747,100,2910,100,0 days 00:00:00.439318000,,arianne,,count,0.15,rigetti_16q_aspen
0,5,tket,circuits/phasepoly/16qubits/100gadgets/Original0.qasm,,3071,3888,100,3171,100,0 days 00:00:00.421626000,,arianne,,count,0.15,rigetti_16q_aspen
0,6,tket,circuits/phasepoly/16qubits/100gadgets/Original1.qasm,,2850,3555,100,2949,100,0 days 00:00:00.469508000,,arianne,,count,0.15,rigetti_16q_aspen
0,7,tket,circuits/phasepoly/16qubits/100gadgets/Original11.qasm,,3049,3788,100,3149,100,0 days 00:00:00.556086000,,arianne,,count,0.15,rigetti_16q_aspen
0,8,tket,circuits/phasepoly/16qubits/100gadgets/Original12.qasm,,2998,3839,100,3096,100,0 days 00:00:00.631094000,,arianne,,count,0.15,rigetti_16q_aspen
0,9,tket,circuits/phasepoly/16qubits/100gadgets/Original2.qasm,,3021,3901,100,3121,100,0 days 00:00:00.420701000,,arianne,,count,0.15,rigetti_16q_aspen
0,10,tket,circuits/phasepoly/16qubits/100gadgets/Original3.qasm,,3335,4234,100,3434,100,0 days 00:00:00.472984000,,arianne,,count,0.15,rigetti_16q_aspen
0,11,tket,circuits/phasepoly/16qubits/100gadgets/Original13.qasm,,3120,3963,100,3218,100,0 days 00:00:00.488865000,,arianne,,count,0.15,rigetti_16q_aspen
0,12,tket,circuits/phasepoly/16qubits/100gadgets/Original18.qasm,,3174,4083,100,3272,100,0 days 00:00:00.465852000,,arianne,,count,0.15,rigetti_16q_aspen
