,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,2,steiner,circuits/phasepoly/16qubits/100gadgets/Original17.qasm,100,598,635,96,694,100,0 days 00:00:04.151475000,,gray,nash,count,1.0,16q-fully_connected
0,3,steiner,circuits/phasepoly/16qubits/100gadgets/Original7.qasm,100,604,638,94,698,100,0 days 00:00:04.180814000,,gray,nash,count,1.0,16q-fully_connected
0,4,steiner,circuits/phasepoly/16qubits/100gadgets/Original10.qasm,100,592,633,95,687,100,0 days 00:00:05.848691000,,gray,nash,count,1.0,16q-fully_connected
0,5,steiner,circuits/phasepoly/16qubits/100gadgets/Original0.qasm,100,579,621,94,673,100,0 days 00:00:06.346470000,,gray,nash,count,1.0,16q-fully_connected
0,6,steiner,circuits/phasepoly/16qubits/100gadgets/Original1.qasm,100,578,625,94,672,100,0 days 00:00:05.741247000,,gray,nash,count,1.0,16q-fully_connected
0,7,steiner,circuits/phasepoly/16qubits/100gadgets/Original11.qasm,100,595,653,93,688,100,0 days 00:00:05.558468000,,gray,nash,count,1.0,16q-fully_connected
0,8,steiner,circuits/phasepoly/16qubits/100gadgets/Original12.qasm,100,586,641,94,680,100,0 days 00:00:05.596358000,,gray,nash,count,1.0,16q-fully_connected
0,9,steiner,circuits/phasepoly/16qubits/100gadgets/Original2.qasm,100,598,662,90,688,100,0 days 00:00:05.560963000,,gray,nash,count,1.0,16q-fully_connected
0,10,steiner,circuits/phasepoly/16qubits/100gadgets/Original3.qasm,100,596,627,95,691,100,0 days 00:00:05.743776000,,gray,nash,count,1.0,16q-fully_connected
0,11,steiner,circuits/phasepoly/16qubits/100gadgets/Original13.qasm,100,590,620,96,686,100,0 days 00:00:05.845363000,,gray,nash,count,1.0,16q-fully_connected
0,12,steiner,circuits/phasepoly/16qubits/100gadgets/Original18.qasm,100,615,651,94,709,100,0 days 00:00:05.728289000,,gray,nash,count,1.0,16q-fully_connected
0,13,steiner,circuits/phasepoly/16qubits/100gadgets/Original4.qasm,100,609,646,95,704,100,0 days 00:00:05.558678000,,gray,nash,count,1.0,16q-fully_connected
0,14,steiner,circuits/phasepoly/16qubits/100gadgets/Original14.qasm,100,583,628,94,677,100,0 days 00:00:05.910002000,,gray,nash,count,1.0,16q-fully_connected
0,15,steiner,circuits/phasepoly/16qubits/100gadgets/Original8.qasm,100,584,634,94,678,100,0 days 00:00:05.513512000,,gray,nash,count,1.0,16q-fully_connected
0,16,steiner,circuits/phasepoly/16qubits/100gadgets/Original9.qasm,100,592,640,91,683,100,0 days 00:00:05.625889000,,gray,nash,count,1.0,16q-fully_connected
0,17,steiner,circuits/phasepoly/16qubits/100gadgets/Original15.qasm,100,581,628,94,675,100,0 days 00:00:05.632082000,,gray,nash,count,1.0,16q-fully_connected
0,18,steiner,circuits/phasepoly/16qubits/100gadgets/Original5.qasm,100,610,651,93,703,100,0 days 00:00:05.696271000,,gray,nash,count,1.0,16q-fully_connected
0,19,steiner,circuits/phasepoly/16qubits/100gadgets/Original19.qasm,100,572,620,93,665,100,0 days 00:00:05.531176000,,gray,nash,count,1.0,16q-fully_connected
0,0,tket,circuits/phasepoly/16qubits/100gadgets/Original6.qasm,,1322,1378,100,1422,100,0 days 00:00:00.505234000,,gray,nash,count,1.0,16q-fully_connected
0,1,tket,circuits/phasepoly/16qubits/100gadgets/Original16.qasm,,1386,1426,100,1486,100,0 days 00:00:00.577224000,,gray,nash,count,1.0,16q-fully_connected
0,2,tket,circuits/phasepoly/16qubits/100gadgets/Original17.qasm,,1298,1348,100,1398,100,0 days 00:00:00.452971000,,gray,nash,count,1.0,16q-fully_connected
0,3,tket,circuits/phasepoly/16qubits/100gadgets/Original7.qasm,,1272,1350,100,1370,100,0 days 00:00:00.493789000,,gray,nash,count,1.0,16q-fully_connected
0,4,tket,circuits/phasepoly/16qubits/100gadgets/Original10.qasm,,1248,1292,100,1347,100,0 days 00:00:00.497605000,,gray,nash,count,1.0,16q-fully_connected
0,5,tket,circuits/phasepoly/16qubits/100gadgets/Original0.qasm,,1327,1366,100,1427,100,0 days 00:00:00.484822000,,gray,nash,count,1.0,16q-fully_connected
0,6,tket,circuits/phasepoly/16qubits/100gadgets/Original1.qasm,,1317,1360,100,1417,100,0 days 00:00:00.501470000,,gray,nash,count,1.0,16q-fully_connected
0,7,tket,circuits/phasepoly/16qubits/100gadgets/Original11.qasm,,1327,1364,100,1427,100,0 days 00:00:00.548046000,,gray,nash,count,1.0,16q-fully_connected
0,8,tket,circuits/phasepoly/16qubits/100gadgets/Original12.qasm,,1244,1320,100,1342,100,0 days 00:00:00.436313000,,gray,nash,count,1.0,16q-fully_connected
0,9,tket,circuits/phasepoly/16qubits/100gadgets/Original2.qasm,,1185,1212,100,1285,100,0 days 00:00:00.469635000,,gray,nash,count,1.0,16q-fully_connected
0,10,tket,circuits/phasepoly/16qubits/100gadgets/Original3.qasm,,1254,1294,100,1354,100,0 days 00:00:00.470087000,,gray,nash,count,1.0,16q-fully_connected
0,11,tket,circuits/phasepoly/16qubits/100gadgets/Original13.qasm,,1360,1406,100,1459,100,0 days 00:00:00.461007000,,gray,nash,count,1.0,16q-fully_connected
0,12,tket,circuits/phasepoly/16qubits/100gadgets/Original18.qasm,,1278,1336,100,1378,100,0 days 00:00:00.489838000,,gray,nash,count,1.0,16q-fully_connected
0,13,tket,circuits/phasepoly/16qubits/100gadgets/Original4.qasm,,1336,1394,100,1436,100,0 days 00:00:00.452848000,,gray,nash,count,1.0,16q-fully_connected
0,14,tket,circuits/phasepoly/16qubits/100gadgets/Original14.qasm,,1260,1322,100,1359,100,0 days 00:00:00.434268000,,gray,nash,count,1.0,16q-fully_connected
0,15,tket,circuits/phasepoly/16qubits/100gadgets/Original8.qasm,,1351,1384,100,1450,100,0 days 00:00:00.483800000,,gray,nash,count,1.0,16q-fully_connected
0,16,tket,circuits/phasepoly/16qubits/100gadgets/Original9.qasm,,1325,1370,99,1424,100,0 days 00:00:00.491174000,,gray,nash,count,1.0,16q-fully_connected
0,17,tket,circuits/phasepoly/16qubits/100gadgets/Original15.qasm,,1268,1356,100,1367,100,0 days 00:00:00.500413000,,gray,nash,count,1.0,16q-fully_connected
0,18,tket,circuits/phasepoly/16qubits/100gadgets/Original5.qasm,,1212,1266,100,1311,100,0 days 00:00:00.474023000,,gray,nash,count,1.0,16q-fully_connected
0,19,tket,circuits/phasepoly/16qubits/100gadgets/Original19.qasm,,1324,1326,100,1424,100,0 days 00:00:00.503069000,,gray,nash,count,1.0,16q-fully_connected
0,0,steiner,circuits/phasepoly/16qubits/100gadgets/Original6.qasm,100,324,597,53,337,100,0 days 00:00:00.787789000,,arianne,,count,1.0,16q-fully_connected
0,1,steiner,circuits/phasepoly/16qubits/100gadgets/Original16.qasm,100,347,592,51,365,100,0 days 00:00:00.851980000,,arianne,,count,1.0,16q-fully_connected
0,2,steiner,circuits/phasepoly/16qubits/100gadgets/Original17.qasm,100,343,579,49,354,100,0 days 00:00:00.764846000,,arianne,,count,1.0,16q-fully_connected
0,3,steiner,circuits/phasepoly/16qubits/100gadgets/Original7.qasm,100,322,567,50,335,100,0 days 00:00:00.755481000,,arianne,,count,1.0,16q-fully_connected
0,4,steiner,circuits/phasepoly/16qubits/100gadgets/Original10.qasm,100,313,602,51,326,100,0 days 00:00:00.767352000,,arianne,,count,1.0,16q-fully_connected
0,5,steiner,circuits/phasepoly/16qubits/100gadgets/Original0.qasm,100,347,589,53,359,100,0 days 00:00:00.801607000,,arianne,,count,1.0,16q-fully_connected
0,6,steiner,circuits/phasepoly/16qubits/100gadgets/Original1.qasm,100,324,561,46,338,100,0 days 00:00:00.820557000,,arianne,,count,1.0,16q-fully_connected
0,7,steiner,circuits/phasepoly/16qubits/100gadgets/Original11.qasm,100,350,581,53,365,100,0 days 00:00:00.950981000,,arianne,,count,1.0,16q-fully_connected
0,8,steiner,circuits/phasepoly/16qubits/100gadgets/Original12.qasm,100,322,581,52,338,100,0 days 00:00:00.778427000,,arianne,,count,1.0,16q-fully_connected
0,9,steiner,circuits/phasepoly/16qubits/100gadgets/Original2.qasm,100,339,572,48,351,100,0 days 00:00:00.762778000,,arianne,,count,1.0,16q-fully_connected
0,10,steiner,circuits/phasepoly/16qubits/100gadgets/Original3.qasm,100,316,590,51,331,100,0 days 00:00:00.787561000,,arianne,,count,1.0,16q-fully_connected
0,11,steiner,circuits/phasepoly/16qubits/100gadgets/Original13.qasm,100,316,563,48,329,100,0 days 00:00:00.702380000,,arianne,,count,1.0,16q-fully_connected
0,12,steiner,circuits/phasepoly/16qubits/100gadgets/Original18.qasm,100,350,593,48,361,100,0 days 00:00:00.699521000,,arianne,,count,1.0,16q-fully_connected
0,13,steiner,circuits/phasepoly/16qubits/100gadgets/Original4.qasm,100,321,590,50,329,100,0 days 00:00:00.830287000,,arianne,,count,1.0,16q-fully_connected
0,14,steiner,circuits/phasepoly/16qubits/100gadgets/Original14.qasm,100,313,577,53,326,100,0 days 00:00:00.818635000,,arianne,,count,1.0,16q-fully_connected
0,15,steiner,circuits/phasepoly/16qubits/100gadgets/Original8.qasm,100,323,571,50,336,100,0 days 00:00:00.792087000,,arianne,,count,1.0,16q-fully_connected
0,16,steiner,circuits/phasepoly/16qubits/100gadgets/Original9.qasm,100,323,595,53,335,100,0 days 00:00:00.804019000,,arianne,,count,1.0,16q-fully_connected
0,17,steiner,circuits/phasepoly/16qubits/100gadgets/Original15.qasm,100,313,587,51,322,100,0 days 00:00:00.801266000,,arianne,,count,1.0,16q-fully_connected
0,18,steiner,circuits/phasepoly/16qubits/100gadgets/Original5.qasm,100,340,592,50,353,100,0 days 00:00:00.858519000,,arianne,,count,1.0,16q-fully_connected
0,19,steiner,circuits/phasepoly/16qubits/100gadgets/Original19.qasm,100,357,598,49,369,100,0 days 00:00:00.744870000,,arianne,,count,1.0,16q-fully_connected
0,0,steiner,circuits/phasepoly/25qubits/100gadgets/Original6.qasm,100,1029,1118,94,1123,100,0 days 00:00:22.701270000,,gray,nash,count,1.0,25q-fully_connected
0,1,steiner,circuits/phasepoly/25qubits/100gadgets/Original16.qasm,100,1107,1175,96,1203,100,0 days 00:00:23.152607000,,gray,nash,count,1.0,25q-fully_connected
0,2,steiner,circuits/phasepoly/25qubits/100gadgets/Original17.qasm,100,1105,1163,95,1200,100,0 days 00:00:22.524205000,,gray,nash,count,1.0,25q-fully_connected
0,3,steiner,circuits/phasepoly/25qubits/100gadgets/Original7.qasm,100,1040,1119,94,1134,100,0 days 00:00:22.629696000,,gray,nash,count,1.0,25q-fully_connected
0,4,steiner,circuits/phasepoly/25qubits/100gadgets/Original10.qasm,100,1072,1181,91,1163,100,0 days 00:00:21.818858000,,gray,nash,count,1.0,25q-fully_connected
0,5,steiner,circuits/phasepoly/25qubits/100gadgets/Original0.qasm,100,1071,1140,96,1167,100,0 days 00:00:22.562300000,,gray,nash,count,1.0,25q-fully_connected
0,6,steiner,circuits/phasepoly/25qubits/100gadgets/Original1.qasm,100,1056,1125,95,1151,100,0 days 00:00:22.784824000,,gray,nash,count,1.0,25q-fully_connected
0,7,steiner,circuits/phasepoly/25qubits/100gadgets/Original11.qasm,100,1050,1106,96,1146,100,0 days 00:00:22.466378000,,gray,nash,count,1.0,25q-fully_connected
