,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,36,steiner,circuits/phasepoly/36qubits/1gadgets/Original9.qasm,1,38,38,1,39,1,0 days 00:00:02.759452000,,gray,nash,count,1.0,36q-fully_connected
0,37,steiner,circuits/phasepoly/36qubits/1gadgets/Original15.qasm,1,36,36,1,37,1,0 days 00:00:02.643607000,,gray,nash,count,1.0,36q-fully_connected
0,38,steiner,circuits/phasepoly/36qubits/1gadgets/Original5.qasm,1,30,30,1,31,1,0 days 00:00:02.381221000,,gray,nash,count,1.0,36q-fully_connected
0,39,steiner,circuits/phasepoly/36qubits/1gadgets/Original19.qasm,1,34,34,1,35,1,0 days 00:00:02.659860000,,gray,nash,count,1.0,36q-fully_connected
0,40,steiner,circuits/phasepoly/36qubits/10gadgets/Original6.qasm,10,161,214,8,169,10,0 days 00:00:05.518249000,,gray,nash,count,1.0,36q-fully_connected
0,41,steiner,circuits/phasepoly/36qubits/10gadgets/Original16.qasm,10,153,279,5,158,10,0 days 00:00:06.069009000,,gray,nash,count,1.0,36q-fully_connected
0,42,steiner,circuits/phasepoly/36qubits/10gadgets/Original17.qasm,10,209,244,8,217,10,0 days 00:00:06.117709000,,gray,nash,count,1.0,36q-fully_connected
0,43,steiner,circuits/phasepoly/36qubits/10gadgets/Original7.qasm,10,189,233,8,197,10,0 days 00:00:05.726522000,,gray,nash,count,1.0,36q-fully_connected
0,44,steiner,circuits/phasepoly/36qubits/10gadgets/Original10.qasm,10,168,222,8,176,10,0 days 00:00:05.488500000,,gray,nash,count,1.0,36q-fully_connected
0,45,steiner,circuits/phasepoly/36qubits/10gadgets/Original0.qasm,10,168,224,8,176,10,0 days 00:00:05.546700000,,gray,nash,count,1.0,36q-fully_connected
0,46,steiner,circuits/phasepoly/36qubits/10gadgets/Original1.qasm,10,141,242,6,147,10,0 days 00:00:05.372636000,,gray,nash,count,1.0,36q-fully_connected
0,47,steiner,circuits/phasepoly/36qubits/10gadgets/Original11.qasm,10,170,200,9,179,10,0 days 00:00:05.429584000,,gray,nash,count,1.0,36q-fully_connected
0,48,steiner,circuits/phasepoly/36qubits/10gadgets/Original12.qasm,10,163,228,8,171,10,0 days 00:00:05.491594000,,gray,nash,count,1.0,36q-fully_connected
0,49,steiner,circuits/phasepoly/36qubits/10gadgets/Original2.qasm,10,155,227,7,162,10,0 days 00:00:05.401506000,,gray,nash,count,1.0,36q-fully_connected
